"Order ID","Product Name","Category","Customer Name","Region","State","City","Sales Amount","Profit","Quantity","Order Date","Ship Date","Payment Mode"
"ORD-2017-01243","Mobile Phone","Electronics","Customer 243","North","Maharashtra","Mumbai","34297","140","4","2017-01-06","2017-01-10","UPI"
"ORD-2017-01244","Laptop","Technology","Customer 244","West","Karnataka","Bengaluru","11097","1956","1","2017-05-19","2017-05-20","Cash"
"ORD-2017-01245","Keyboard","Electronics","Customer 245","South","Kerala","Kochi","64457","12307","3","2017-04-06","2017-04-10","UPI"
"ORD-2017-01246","Office Chair","Furniture","Customer 246","North","Gujarat","Ahmedabad","51289","8869","2","2017-02-15","2017-02-20","Debit Card"
"ORD-2017-01247","Mobile Phone","Furniture","Customer 247","West","Delhi","New Delhi","58130","12992","1","2017-04-28","2017-05-03","Debit Card"
"ORD-2017-01248","Keyboard","Electronics","Customer 248","South","Karnataka","Bengaluru","5352","1542","1","2017-02-18","2017-02-19","UPI"
"ORD-2017-01249","Mobile Phone","Electronics","Customer 249","West","Maharashtra","Mumbai","67321","1843","3","2017-06-02","2017-06-03","Net Banking"
"ORD-2017-01250","Desk","Furniture","Customer 250","East","West Bengal","Kolkata","18914","4701","4","2017-02-25","2017-02-26","Debit Card"
"ORD-2017-01251","Tablet","Furniture","Customer 251","West","Delhi","New Delhi","19815","4746","3","2017-03-02","2017-03-05","UPI"
"ORD-2017-01252","Keyboard","Office Supplies","Customer 252","North","Delhi","New Delhi","23965","4636","5","2017-05-23","2017-05-28","Net Banking"
"ORD-2017-01253","Desk","Office Supplies","Customer 253","South","Gujarat","Ahmedabad","51911","2320","4","2017-03-23","2017-03-27","Cash"
"ORD-2017-01254","Office Chair","Office Supplies","Customer 254","North","West Bengal","Kolkata","38490","10954","4","2017-03-03","2017-03-05","Cash"
"ORD-2017-01255","Mobile Phone","Technology","Customer 255","South","Delhi","New Delhi","20518","3156","2","2017-05-23","2017-05-28","Cash"
"ORD-2017-01256","Laptop","Technology","Customer 256","West","Kerala","Kochi","76764","6258","4","2017-04-05","2017-04-06","Net Banking"
"ORD-2017-01257","Projector","Furniture","Customer 257","West","Karnataka","Bengaluru","24412","6771","3","2017-01-11","2017-01-12","Debit Card"
"ORD-2017-01258","Printer","Office Supplies","Customer 258","South","Kerala","Kochi","23424","6403","6","2017-01-04","2017-01-06","Credit Card"
"ORD-2017-01259","Desk","Office Supplies","Customer 259","West","West Bengal","Kolkata","71627","11299","2","2017-04-12","2017-04-14","Debit Card"
"ORD-2017-01260","Mouse","Electronics","Customer 260","West","Gujarat","Ahmedabad","71728","17823","3","2017-03-08","2017-03-11","Credit Card"
"ORD-2017-01261","Projector","Furniture","Customer 261","South","Tamil Nadu","Tamil Nadu","56757","1777","4","2017-04-05","2017-04-08","Net Banking"
"ORD-2017-01262","Office Chair","Furniture","Customer 262","East","Karnataka","Bengaluru","58658","8421","3","2017-05-28","2017-06-02","Net Banking"
"ORD-2017-01263","Monitor","Technology","Customer 263","West","Kerala","Kochi","76941","19110","4","2017-03-04","2017-03-08","Cash"
"ORD-2017-01264","Tablet","Office Supplies","Customer 264","South","West Bengal","Kolkata","21522","1136","2","2017-02-13","2017-02-16","Net Banking"
"ORD-2017-01265","Laptop","Office Supplies","Customer 265","South","Gujarat","Ahmedabad","80098","1582","1","2017-01-09","2017-01-10","UPI"
"ORD-2017-01266","Mouse","Technology","Customer 266","North","West Bengal","Kolkata","30408","8066","5","2017-02-08","2017-02-09","Cash"
"ORD-2017-01267","Tablet","Office Supplies","Customer 267","North","Tamil Nadu","Tamil Nadu","3136","105","6","2017-06-18","2017-06-22","Debit Card"
"ORD-2017-01268","Keyboard","Furniture","Customer 268","North","Tamil Nadu","Tamil Nadu","3416","621","4","2017-05-18","2017-05-21","Credit Card"
"ORD-2017-01269","Desk","Technology","Customer 269","East","Gujarat","Ahmedabad","86470","17993","4","2017-03-03","2017-03-05","UPI"
"ORD-2017-01270","Mobile Phone","Technology","Customer 270","North","Kerala","Kochi","65935","8570","2","2017-04-06","2017-04-10","UPI"
"ORD-2017-01271","Mouse","Electronics","Customer 271","North","Kerala","Kochi","54373","9953","1","2017-04-14","2017-04-18","UPI"
"ORD-2017-01272","Projector","Electronics","Customer 272","North","Karnataka","Bengaluru","94476","12184","2","2017-05-08","2017-05-12","Net Banking"
"ORD-2017-01273","Printer","Technology","Customer 273","North","Karnataka","Bengaluru","7845","1717","4","2017-05-02","2017-05-05","UPI"
"ORD-2017-01274","Keyboard","Electronics","Customer 274","East","Karnataka","Bengaluru","20395","5266","4","2017-02-23","2017-02-28","Credit Card"
"ORD-2017-01275","Monitor","Office Supplies","Customer 275","South","Gujarat","Ahmedabad","89776","16242","1","2017-05-26","2017-05-30","Net Banking"
"ORD-2017-01276","Mobile Phone","Electronics","Customer 276","East","West Bengal","Kolkata","14514","1771","6","2017-03-28","2017-03-29","Net Banking"
"ORD-2017-01277","Desk","Office Supplies","Customer 277","West","Karnataka","Bengaluru","4768","1345","2","2017-04-12","2017-04-15","Net Banking"
"ORD-2017-01278","Projector","Office Supplies","Customer 278","North","Gujarat","Ahmedabad","24746","5594","5","2017-04-07","2017-04-11","Debit Card"
"ORD-2017-01279","Office Chair","Office Supplies","Customer 279","South","Kerala","Kochi","11191","1211","5","2017-03-05","2017-03-06","Debit Card"
"ORD-2017-01280","Desk","Office Supplies","Customer 280","East","Gujarat","Ahmedabad","12688","125","2","2017-04-03","2017-04-04","UPI"
"ORD-2017-01281","Mouse","Office Supplies","Customer 281","North","Tamil Nadu","Tamil Nadu","23727","3855","1","2017-02-03","2017-02-04","Debit Card"
"ORD-2017-01282","Monitor","Office Supplies","Customer 282","North","Delhi","New Delhi","79271","21413","5","2017-05-22","2017-05-23","Cash"
"ORD-2017-01283","Tablet","Furniture","Customer 283","West","Karnataka","Bengaluru","31218","10533","1","2017-01-22","2017-01-27","Debit Card"
"ORD-2017-01284","Printer","Furniture","Customer 284","West","Delhi","New Delhi","65759","4206","4","2017-03-19","2017-03-22","Debit Card"
"ORD-2017-01285","Mobile Phone","Office Supplies","Customer 285","South","Maharashtra","Mumbai","48352","3745","2","2017-05-04","2017-05-05","Credit Card"
"ORD-2017-01286","Projector","Office Supplies","Customer 286","East","Maharashtra","Mumbai","50342","5054","2","2017-03-19","2017-03-20","Cash"
"ORD-2017-01287","Monitor","Furniture","Customer 287","West","Delhi","New Delhi","20308","2399","2","2017-06-16","2017-06-21","Cash"
"ORD-2017-01288","Projector","Furniture","Customer 288","East","Maharashtra","Mumbai","84114","15573","4","2017-03-23","2017-03-26","Cash"
"ORD-2017-01289","Projector","Furniture","Customer 289","North","Kerala","Kochi","76942","6560","3","2017-04-04","2017-04-05","Credit Card"
"ORD-2017-01290","Mouse","Furniture","Customer 290","East","Karnataka","Bengaluru","10338","1796","3","2017-04-23","2017-04-26","Credit Card"
"ORD-2017-01291","Projector","Office Supplies","Customer 291","West","West Bengal","Kolkata","10441","2011","6","2017-04-19","2017-04-23","Cash"
"ORD-2017-01292","Tablet","Electronics","Customer 292","North","Gujarat","Ahmedabad","53158","12315","1","2017-05-20","2017-05-21","Debit Card"
"ORD-2017-01293","Keyboard","Technology","Customer 293","West","Tamil Nadu","Tamil Nadu","6976","1362","1","2017-02-12","2017-02-17","UPI"
"ORD-2017-01294","Tablet","Furniture","Customer 294","West","Delhi","New Delhi","68064","19018","5","2017-03-08","2017-03-10","Cash"
"ORD-2017-01295","Monitor","Electronics","Customer 295","West","Tamil Nadu","Tamil Nadu","75332","4342","2","2017-06-23","2017-06-28","Cash"
"ORD-2017-01296","Desk","Technology","Customer 296","West","Gujarat","Ahmedabad","19538","2619","2","2017-01-22","2017-01-23","Net Banking"
"ORD-2017-01297","Mouse","Office Supplies","Customer 297","East","Tamil Nadu","Tamil Nadu","63436","3007","4","2017-05-04","2017-05-07","UPI"
"ORD-2017-01298","Printer","Furniture","Customer 298","South","West Bengal","Kolkata","43728","10039","1","2017-01-28","2017-01-29","Net Banking"
"ORD-2017-01299","Mouse","Furniture","Customer 299","West","Kerala","Kochi","72639","13535","2","2017-02-10","2017-02-13","Credit Card"
"ORD-2017-01300","Projector","Furniture","Customer 300","West","West Bengal","Kolkata","56961","570","5","2017-06-13","2017-06-17","Cash"
"ORD-2018-01001","Mobile Phone","Furniture","Customer 1","South","Kerala","Kochi","4730","739","2","2018-06-13","2018-06-14","Net Banking"
"ORD-2018-01002","Laptop","Electronics","Customer 2","South","Karnataka","Bengaluru","57670","1302","4","2018-01-23","2018-01-28","Net Banking"
"ORD-2018-01003","Tablet","Office Supplies","Customer 3","South","Maharashtra","Mumbai","25105","5274","5","2018-01-07","2018-01-12","Debit Card"
"ORD-2018-01004","Desk","Furniture","Customer 4","South","Gujarat","Ahmedabad","55038","10234","4","2018-01-02","2018-01-04","UPI"
"ORD-2018-01005","Monitor","Technology","Customer 5","North","Kerala","Kochi","14008","1469","3","2018-01-24","2018-01-28","Net Banking"
"ORD-2018-01006","Desk","Technology","Customer 6","South","Kerala","Kochi","11912","2269","1","2018-02-01","2018-02-05","UPI"
"ORD-2018-01007","Mobile Phone","Electronics","Customer 7","West","Delhi","New Delhi","45179","1389","5","2018-06-19","2018-06-21","Debit Card"
"ORD-2018-01008","Desk","Electronics","Customer 8","South","West Bengal","Kolkata","50018","3576","1","2018-02-11","2018-02-14","Credit Card"
"ORD-2018-01009","Tablet","Furniture","Customer 9","East","Gujarat","Ahmedabad","38341","10990","1","2018-04-28","2018-05-02","Credit Card"
"ORD-2018-01010","Printer","Furniture","Customer 10","East","Karnataka","Bengaluru","52294","4773","5","2018-01-09","2018-01-12","Cash"
"ORD-2018-01011","Office Chair","Furniture","Customer 11","East","Kerala","Kochi","21812","2472","4","2018-06-14","2018-06-18","Cash"
"ORD-2018-01012","Office Chair","Office Supplies","Customer 12","North","Gujarat","Ahmedabad","49724","4119","1","2018-05-28","2018-06-01","UPI"
"ORD-2018-01013","Keyboard","Office Supplies","Customer 13","West","West Bengal","Kolkata","53648","2489","4","2018-02-09","2018-02-11","Net Banking"
"ORD-2018-01014","Monitor","Electronics","Customer 14","East","Maharashtra","Mumbai","73116","7818","1","2018-01-03","2018-01-04","Cash"
"ORD-2018-01015","Tablet","Electronics","Customer 15","East","Gujarat","Ahmedabad","68231","5417","5","2018-01-01","2018-01-04","Net Banking"
"ORD-2018-01016","Office Chair","Electronics","Customer 16","East","Maharashtra","Mumbai","52587","11780","2","2018-02-20","2018-02-22","UPI"
"ORD-2018-01017","Mobile Phone","Electronics","Customer 17","North","Kerala","Kochi","35819","1008","3","2018-04-03","2018-04-06","UPI"
"ORD-2018-01018","Tablet","Furniture","Customer 18","East","West Bengal","Kolkata","19251","3941","5","2018-05-17","2018-05-19","Cash"
"ORD-2018-01019","Desk","Office Supplies","Customer 19","East","Maharashtra","Mumbai","26061","6015","6","2018-02-24","2018-03-01","Cash"
"ORD-2018-01020","Monitor","Electronics","Customer 20","South","West Bengal","Kolkata","31191","1193","1","2018-01-28","2018-01-30","UPI"
"ORD-2018-01021","Laptop","Technology","Customer 21","North","West Bengal","Kolkata","31760","1281","2","2018-01-19","2018-01-20","Debit Card"
"ORD-2018-01022","Projector","Office Supplies","Customer 22","South","Gujarat","Ahmedabad","30564","2470","5","2018-06-21","2018-06-25","Cash"
"ORD-2018-01023","Keyboard","Technology","Customer 23","West","Maharashtra","Mumbai","14410","3122","3","2018-02-18","2018-02-19","UPI"
"ORD-2018-01024","Monitor","Electronics","Customer 24","South","Karnataka","Bengaluru","10380","1996","2","2018-06-22","2018-06-23","Net Banking"
"ORD-2018-01025","Desk","Office Supplies","Customer 25","South","Gujarat","Ahmedabad","56391","5403","2","2018-04-25","2018-04-27","Cash"
"ORD-2018-01026","Printer","Furniture","Customer 26","South","Maharashtra","Mumbai","8239","146","3","2018-05-21","2018-05-22","Cash"
"ORD-2018-01027","Keyboard","Electronics","Customer 27","West","Delhi","New Delhi","9133","724","4","2018-02-24","2018-02-28","Debit Card"
"ORD-2018-01028","Mouse","Furniture","Customer 28","South","Delhi","New Delhi","92478","22722","3","2018-04-19","2018-04-24","UPI"
"ORD-2018-01029","Laptop","Electronics","Customer 29","West","West Bengal","Kolkata","10187","1366","4","2018-05-28","2018-06-02","Credit Card"
"ORD-2018-01030","Printer","Electronics","Customer 30","South","Maharashtra","Mumbai","11779","872","1","2018-01-15","2018-01-20","Net Banking"
"ORD-2018-01031","Projector","Electronics","Customer 31","West","Kerala","Kochi","85142","1456","6","2018-03-05","2018-03-10","Net Banking"
"ORD-2018-01032","Monitor","Furniture","Customer 32","East","Maharashtra","Mumbai","37987","3666","1","2018-05-14","2018-05-17","Debit Card"
"ORD-2018-01033","Mouse","Electronics","Customer 33","North","West Bengal","Kolkata","11622","150","2","2018-04-28","2018-05-01","Net Banking"
"ORD-2018-01034","Mobile Phone","Technology","Customer 34","East","Karnataka","Bengaluru","50428","1369","5","2018-03-09","2018-03-11","Net Banking"
"ORD-2018-01035","Tablet","Electronics","Customer 35","East","Kerala","Kochi","94202","24566","1","2018-06-28","2018-07-01","Credit Card"
"ORD-2018-01036","Desk","Technology","Customer 36","South","Kerala","Kochi","16213","1214","3","2018-03-09","2018-03-10","Credit Card"
"ORD-2018-01037","Desk","Electronics","Customer 37","North","Kerala","Kochi","78037","14655","5","2018-06-25","2018-06-28","Debit Card"
"ORD-2018-01038","Office Chair","Technology","Customer 38","South","Kerala","Kochi","45806","11912","3","2018-01-12","2018-01-13","Net Banking"
"ORD-2018-01039","Printer","Electronics","Customer 39","South","West Bengal","Kolkata","86480","400","1","2018-06-28","2018-07-02","Debit Card"
"ORD-2018-01040","Office Chair","Electronics","Customer 40","East","Delhi","New Delhi","23130","3573","2","2018-05-28","2018-06-02","Debit Card"
"ORD-2018-01041","Monitor","Office Supplies","Customer 41","South","Karnataka","Bengaluru","84202","3512","1","2018-02-23","2018-02-25","Credit Card"
"ORD-2018-01042","Monitor","Office Supplies","Customer 42","South","Delhi","New Delhi","24550","6368","2","2018-04-16","2018-04-17","UPI"
"ORD-2018-01043","Mobile Phone","Office Supplies","Customer 43","East","Delhi","New Delhi","62800","7861","3","2018-04-08","2018-04-09","Credit Card"
"ORD-2018-01044","Desk","Electronics","Customer 44","East","Delhi","New Delhi","54520","5969","4","2018-01-07","2018-01-09","Cash"
"ORD-2018-01045","Printer","Technology","Customer 45","South","West Bengal","Kolkata","51531","616","3","2018-06-23","2018-06-28","UPI"
"ORD-2018-01046","Monitor","Office Supplies","Customer 46","North","Maharashtra","Mumbai","53767","13039","6","2018-01-28","2018-02-02","Credit Card"
"ORD-2018-01047","Tablet","Furniture","Customer 47","East","Maharashtra","Mumbai","59776","137","1","2018-03-07","2018-03-08","Debit Card"
"ORD-2018-01048","Desk","Technology","Customer 48","West","Delhi","New Delhi","102068","3806","4","2018-06-09","2018-06-12","Debit Card"
"ORD-2018-01049","Keyboard","Furniture","Customer 49","East","Maharashtra","Mumbai","28231","3315","6","2018-05-22","2018-05-24","UPI"
"ORD-2018-01050","Projector","Technology","Customer 50","West","Maharashtra","Mumbai","30798","6866","3","2018-03-19","2018-03-22","Credit Card"
"ORD-2018-01051","Printer","Technology","Customer 51","East","Tamil Nadu","Tamil Nadu","26338","5425","2","2018-05-11","2018-05-15","Debit Card"
"ORD-2018-01052","Laptop","Furniture","Customer 52","West","West Bengal","Kolkata","20352","304","2","2018-02-27","2018-03-01","Cash"
"ORD-2018-01053","Keyboard","Office Supplies","Customer 53","West","Karnataka","Bengaluru","26530","6213","1","2018-04-17","2018-04-22","UPI"
"ORD-2018-01054","Tablet","Office Supplies","Customer 54","North","West Bengal","Kolkata","27536","3172","2","2018-01-28","2018-02-01","UPI"
"ORD-2018-01055","Tablet","Technology","Customer 55","West","West Bengal","Kolkata","68464","19074","6","2018-04-27","2018-04-29","Cash"
"ORD-2018-01056","Mouse","Office Supplies","Customer 56","East","Gujarat","Ahmedabad","22437","6906","1","2018-05-21","2018-05-25","Debit Card"
"ORD-2018-01057","Desk","Office Supplies","Customer 57","North","Kerala","Kochi","85340","9059","3","2018-05-14","2018-05-18","Credit Card"
"ORD-2018-01058","Printer","Furniture","Customer 58","South","Karnataka","Bengaluru","44101","7912","5","2018-03-11","2018-03-14","Credit Card"
"ORD-2018-01059","Keyboard","Technology","Customer 59","West","Maharashtra","Mumbai","10930","1637","1","2018-06-28","2018-06-30","Credit Card"
"ORD-2018-01060","Laptop","Office Supplies","Customer 60","West","Tamil Nadu","Tamil Nadu","77687","21413","3","2018-04-18","2018-04-22","Debit Card"
"ORD-2018-01061","Projector","Furniture","Customer 61","West","Karnataka","Bengaluru","75398","17296","4","2018-04-10","2018-04-14","Cash"
"ORD-2018-01062","Keyboard","Furniture","Customer 62","West","Karnataka","Bengaluru","56116","5533","4","2018-05-05","2018-05-06","Net Banking"
"ORD-2018-01063","Laptop","Electronics","Customer 63","West","Karnataka","Bengaluru","80489","18827","4","2018-01-07","2018-01-11","Credit Card"
